1	17.11718039	15.48882413	199.6535006	266.6514412
100	20.21166781	22.33916787	231.2700879	241.520517
10000	128.2103082	127.9656152	124.2910651	82.33544837
1000000	128.8247082	147.1015677	18.39153798	15.33930352
